Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
Raymond zhang,@Noblelovegrace,2022-07-01T04:56:40.000Z,Revo Foods’ First  3D-Printed  Vegan Salmon Filets Will Launch in Stores in 2023  https:// d-printed-vegan-salmon …  via  @VegNews,0,0,0,0
EmNEm,@EmNEmBot,2022-07-01T03:10:58.000Z,All you other Silm Shadys are just imitating so won't the  3D printed  Slim Shady please steal your sister's favorite shirt ?,0,0,0,0
BangkokStyle.Online,@BangkokStyleWeb,2022-07-01T02:47:55.000Z,เชิญชวนนักวิจัย นักออกเเบบ ผู้ประกอบการ มาร่วมสร้างต้นแบบคอมโพสิท ด้วยเทคโนโลยี  3D PRINTING https:// 8%8a%e0%b8%b4%e0%b8%8d%e0%b8%8a%e0%b8%a7%e0%b8%99%e0%b8%99%e0%b8%b1%e0%b8%81%e0%b8%a7%e0%b8%b4%e0%b8%88%e0%b8%b1%e0%b8%a2-%e0%b8%99%e0%b8%b1%e0%b8%81%e0%b8%ad%e0%b8%ad%e0%b8%81%e0%b9%80/ …,0,0,0,0
Tuba,@Tuba03240576,2022-07-01T01:31:39.000Z,Oversized Men& Fashion Summer Short-Sleeved T-Shirt Set Fashion Two-Piece Street Beach Short-Sleeved  3D Printing  4XL  https:// fashion-summer-short-sleeved-t-shirt?name=template&retailProductCode=DC394C7DCFF5B6-DS_5eba75c2befa971d19ca9f25_0-DS_5eba75c2befa971d19ca9f25-DS_5eba75c2befa971d19ca9f25_3256804107786349-14%3A771%23TS1151%3B5%3A100014066 …,1,1,1,0
eSUN 3D Printing,@esun3dfilament,2022-07-01T02:45:40.000Z,"Prusa MK3S parts  #3dprint  by @rettex3d_print in ABS+ from  #esun It Looks great!  ABS+  High Strength.   Better Toughness.   Heat Resistance.   Wear Resistance.   Excellent Impact Strength. 
. https:// s/products/esun-abs …",0,0,0,0
Todd Tweed,@TheFoxTodd,2022-07-01T02:27:36.000Z,I want a  3D printer  just so I can print my own lightsaber hilt collection.,0,0,0,0
Maker Potato,@makertater,2022-07-01T04:44:57.000Z,"This is the new hotness in signage for your  3D printing  workshop/makerspace !!!   
THANK YOU  @MasterCoe  for being awesome!",0,3,0,0
Mercmouth Custom Action Figures,@MercMouth_616,2022-07-01T01:53:00.000Z,Commission: Painted a  3d print  Hugh Jackman head for a  #marvellegends  figure.  #wolverine #hughjackman #marvel #thisweekincustoms #customactionfigure,0,0,0,0
KJD_3D_Printer (Real Life Bot),@Kjd3d,2022-07-01T00:54:17.000Z,KJD3D :   Printing is at 50%,0,0,0,0
Delhi newswire,@delhi_newswire,2022-07-01T06:18:46.000Z,"Vegan Steak Options: Beyond Meat, Juicy Marbles,  3D-Printed , and More – Green Matters  https:// tions-beyond-meat-juicy-marbles-3d-printed-and-more-green-matters/ …",0,0,0,0
News about Queen Maxima and Royal Ladies,@vaninaswchindt,2022-07-01T07:06:44.000Z,"On June 30, 2022, Princess Elisabeth of Belgium opened a  3D printing  laboratory at the Catholic University of Leuven (KU Leuven). This state-of-the-art research infrastructure was given the name 'Princess Elisabeth  Additive Manufacturing  Lab'.",1,16,3,0
Azeena,@itsazeena,2022-07-01T07:09:25.000Z,"""In traditional  3D printing , the gantry size poses an obvious limitation for the designer who wishes to print in larger scales and achieve structural and material complexity."" -- Neri Oxman #nerioxman #quotes #quotesandsayings #motivation #inspiration #sayings #quote #quoteofthed",0,0,0,0
Marc D with a C,@MarcDwithaC,2022-06-30T23:36:39.000Z,Finished painting my CB400F parts and threw in a  3D printed  Orville to boot!  #TheOrville,4,45,8,0
Aqua DAO (Powered by $WATR),@AquaOnJuno,2022-07-01T00:02:17.000Z,"Excited for you all to learn more about @CasaOnJuno!

Bringing  3D printing  homes to  @JunoNetwork  via a Social Impact DAO. 

Learn all about Casa here:  https:// lue-accrual-to-casa-9810b96f1072 … Follow @CasaOnJuno  Retweet and Tag 3 Friends  $Juno #Juno #Cosmos #SocialImpactDAO $Aqua",1,19,7,0
ThreeForm,@ThreeForm,2022-06-30T23:28:08.000Z,Fresh  3D printed  figurines (UV resin with support structures).  #bodyscanning #3dprinting #sculpture,0,0,0,0
Spazzie Lycia,@SpazzieL,2022-07-01T01:29:41.000Z,"3D printed  a thing, war horse from the  #humblehumblebundle  STL files, have a bunch of sifi stuff I can now use for terrain and more.  #warhamfam #3Dprint #hobby",0,13,1,0
KJD_3D_Printer (Real Life Bot),@Kjd3d,2022-07-01T01:42:03.000Z,KJD3D :   The printing was stopped.,0,0,0,0
Quadruped Robotics,@CyberStrike2024,2022-07-01T07:42:54.000Z,"Have you tried  3d printing  before?
The new production revolution is on the way. #metal #am #additivemanufacturing #eplus3d",0,0,0,0
u2shim,@u2shim,2022-07-01T01:13:52.000Z,3D Printer  Filament Recycler – All You Need to Know  https:// er-filament-recycler-s-guide/ …,0,0,0,0
Bachmann Vanessa,@BachmannVanessa,2022-07-01T05:07:32.000Z,Creative 3dPrint maker: Get Better  3D Printer  Results By Following 4 Simpl...  … https://cr tter-3d-printer-results-by.html?spref=tw … #3dFilament #ABSfilament #extrusion3dprinter,0,0,0,0
Polymaker,@Polymaker_3D,2022-07-01T00:59:55.000Z,"We are live!
Join our  #printbusters  community and dive into the science of  3D printing !
Already 5 topics on our Discord: warping, flow calibration, food safety, benchy hull line and wet filament: http:// Do you have more topics? https:// 3y7r4 …",0,2,0,0
Krime Fyter,@KrimeFyter,2022-07-01T04:33:40.000Z,Amazing meeting!! Why did he  3D printed  the save icon  Thats was classic,0,5,1,0
bubbleistrouble,@bubbleistrouble,2022-07-01T06:00:43.000Z,"3D printed  trash can makes fat, slimy bubbles",0,0,0,0
StevieB,@SteveosP,2022-07-01T02:28:21.000Z,Moon Knight  3D Print  time lapse.|  #3dart #3Dprinting #3dartwork #MoonKnight #MarvelStudios #Marvel #3DProps #Marvelcosplayprops,0,2,0,0
Tech Times,@TechTimes_News,2022-07-01T01:20:00.000Z,"OneWeb and Relativity Space have reached a $1.2 billion agreement, allotting Relativity’s  3D-printed  Terran R rockets to burgeon the broadband satellite firm’s foothold in orbit. https:// 8/20220630/relativity-space-oneweb-pen-deal-terran-r-launch-second-gen.htm …",0,0,0,0
y!!@warframe and downloading videos 4ever,@Shrimpy_shift11,2022-07-01T04:40:27.000Z,"Finished Heart of the Woods. I'm glad I'll be able to function tomorrow, but it definitely didn't go out of its way to spare your emotions. Good game. Ghost gf qt.",0,0,0,0
The 3D printing belgian #FreeThe3DPGeneral,@3DPBelgian,2022-07-01T00:21:16.000Z,"Flying out to the USA THIS FUCKING MOOOONTH GET OVER HERE FOOD. COME OVER HERE HEB COME OVER HERE GUNS.

unfortunate san antonio heat will kill me smh",1,5,0,0
80 LEVEL,@80Level,2022-07-01T06:28:36.000Z,". @3DCoatOfficial  released 3DCoatPrint, a new and free version of 3DCoat, the company's software for creating models for  3D printing .

Learn more and download it for free:  https:// ay-releases-a-free-version-of-3dcoat/ … #3dcoat #3dart #3dprint #3dmodeling #gamedev #indiedev",2,64,15,0
UNLANDS,@Unlands3d,2022-07-01T06:54:56.000Z,3D Printing  Colorful Soft Adhesive Masks  #3DPrinting,0,0,0,0
Onlineblogg,@Onlineblogg94,2022-07-01T07:06:09.000Z,Handbook of Sustainability in  Additive Manufacturing : Volume 1 (Environmental Footprints and Eco-design of Products and Processes)  https:// stainability-in-additive-manufacturing-volume-1-environmental-footprints-and-eco-design-of-products-and-processes/ …,0,0,0,0
Innovolo,@Innovolo_PD,2022-07-01T06:00:14.000Z,Locanda Margon creates unique  3D printed  centrepiece  https://,0,0,0,0
Lord Metal Man,@LordMetalMan88,2022-07-01T05:32:34.000Z,Seems to be that people pretty much got no confidence in GW being able to adapt to  3d printing,13,27,1,0
KJD_3D_Printer (Real Life Bot),@Kjd3d,2022-07-01T00:38:42.000Z,KJD3D :   Printing is at 25%,0,0,0,0
KJD_3D_Printer (Real Life Bot),@Kjd3d,2022-07-01T01:10:38.000Z,KJD3D :   Printing is at 75%,0,0,0,0
Dianyelo G Open for photoshoots & 3D printing,@DianyeloG,2022-07-01T06:55:08.000Z,Sleepless night during con weekend how fun,0,0,0,0
Batto is Outto!,@Batto_Is_Outto,2022-07-01T01:56:27.000Z,"Checking in on your  3D printer  while it prints a new part  is like refreshing the package tracking.

Only staring at the  3D printer  do it’s thing is somewhat more magical.

God, I love this shit.",0,0,0,0
littleblokes,@littleblokes,2022-07-01T01:49:49.000Z,"Imhotep The Duel Ships  3d Printer  Digital Download | Builder of Egypt Standard, STL Print, Egyptian Reed Ship, Custom Games, KOSMOS Games  https:// #NerdWear #Etsy #EtsySeller #GeekGear #lbStudiosOnEtsy #RiverNile",0,0,0,0
Shea Street,@shea_street,2022-07-01T03:50:58.000Z,Was originally going to fabricate or  3D print  brackets to hold the wood of the shelves on the slat hooks. But as I was at the hardware store for totally unrelated reasons I spotted cable staples that I figured would do the job. Really just need them not to flip over and fall off.,5,9,0,0
craig ling,@craigling10,2022-07-01T03:30:41.000Z,Vaidya's previous work with  3D printing  came in handy when she had fabricated polymeric lenses with nanometer-scale roughness. With new fabrication techniques the researchers were able to  3D print  AGILE using commercially available polymers and glasses.  https:// centrator-for-pv-panels …,0,0,0,0
Sabin Zahirovic,@tectonicSZ,2022-07-01T04:38:29.000Z,So good to have the multi-coloured  3D printing  set up and working! This tech has huge potential for 3D geological models (some great models already available thanks to volunteers in the community). Would love to hear your fav geo 3D models/resources!  @sydneyunigeo,5,37,5,0
3ECRUIT,@3ecruit,2022-07-01T06:00:39.000Z,"It's time for some  #FridayFeedback  

Looking for a new role in  3D print , print management, or IT? Take a look at all our latest vacancies today. http:// #recruiter #jobsin3dprint #jobsinprint #printjobs #ITjobs #JobsinIT #hiringnow #newjob",1,0,1,0
ArmyTimes,@ArmyTimes,2022-07-01T02:22:04.000Z,One of two Ohio National Guardsmen arrested this spring for making terroristic threats has now been charged with illegally making and selling  3D-printed  guns.  https:// /2022/06/30/ohio-guard-soldier-charged-with-terroristic-threats-making-and-selling-ghost-guns/?utm_campaign=snd-autopilot&utm_source=twitter&utm_medium=social&utm_campaign=tw_armytimes …,0,6,3,0
canadianbestseller.com,@kanadianbest,2022-07-01T03:24:08.000Z,"C$412.49 -  #FreeShipping  | Everything you need, on a budget  ANYCUBIC Photon Mono  3D Printer , UV LCD Resin  #ANYCUBIC        ??  https:// #sharious #canadianbestseller #canada #usa #product #ANYCUBIC #Fast #Mono #Monochrome #Offline  .",0,0,0,0
UNLANDS,@Unlands3d,2022-07-01T07:02:26.000Z,"3D printed  transparent parts, excellent light transmittance, short production cycle, flexible design and low cost!  #3Dprinting",0,0,0,0
Not A Games Dev Ollie,@Reksaurian,2022-07-01T05:10:01.000Z,"https://  That'll make you really wonder about every rug, carpet, curtain, sofa cushion, and every length of fabric that's been in your home for more than a day. *-*",0,0,0,0
Metal AM,@MetalAMMag,2022-07-01T08:01:57.000Z,"Rosswag Engineering is developing a PBF-LB  Additive Manufacturing  process and parameter marketplace to make the benefits of parameter sets and new materials more readily available.

Read more:  http:// #additivemanufacturing #3Dprinting #industrynews",0,0,0,0
Not A Games Dev Ollie,@Reksaurian,2022-07-01T05:00:43.000Z,One more bug squished. Three more to go. Then I can add the Attachment page to my character customizer. Getting there. Slooowly.,0,0,0,0
bubbleistrouble,@bubbleistrouble,2022-07-01T02:00:45.000Z,"3D printed  cap makes big, slimy bubbles",0,0,0,0
Joel Telling - 3D Printing Nerd,@joeltelling,2022-07-01T01:50:53.000Z,"Now that the   is out in Seattle more consistently, our solar panels generate anywhere from 250kWh to over 300kWh PER DAY.",8,52,0,0
RinAldrin,@RinAldrin_Lives,2022-07-01T02:58:55.000Z,Would you believe me if I told you these were  3d printed ?,14,39,4,0
Fabricación 4.0,@Fabricacion40,2022-07-01T07:57:02.000Z,"3dprintindustry ""Rosswag launches world’s first  3D printing  process parameter marketplace -  https:// aunches-worlds-first-3d-printing-process-parameter-marketplace-211616/?utm_source=Twitter …  -  #3dprinting #software """,0,0,0,0
ANYCUBIC,@anycubic3dprint,2022-07-01T00:59:00.000Z,"A huge thanks to  @iamcatarinajoao  for sharing with us her wonderful 3d creation ""Thorhammer"" printed by  #Anycubic  Photon Mono. We are thrilled to see your  3d printed  creation, so please tag us if you want to share it with us.
Printed by Anycubic Photon Mono",1,10,0,0
KYRIAKOS KOKKINOS,@kokinoskyriakos,2022-07-01T07:42:13.000Z,"https:// %cf%87%ce%ad%ce%b4%ce%b9%ce%bf-%ce%bd%cf%8c%ce%bc%ce%bf%cf%85-%ce%b3%ce%b9%ce%b1-%cf%84%ce%b5%cf%87%ce%bd%ce%b7%cf%84%ce%ae-%ce%bd%ce%bf%ce%b7%ce%bc%ce%bf%cf%83%cf%8d%ce%bd%ce%b7-%ce%ba%cf%85/ … Σχέδιο νόμου για Τεχνητή Νοημοσύνη, κυβερνοασφάλεια, διαδίκτυο των πραγμάτων, blockchain και  3D printing",0,0,0,0
Ronald van Loon,@Ronald_vanLoon,2022-07-01T01:37:08.000Z,Nearly all of this SpaceX helmet is  3D printed by  @mashable #Banking #Innovation #Startup cc:  @pradeeprao_ @Fabriziobustama @CurieuxExplorer,0,14,8,0
Line 3D Printing,@line_3d_print,2022-07-01T06:56:47.000Z,who wants to build their own light saber???  #lightsaber #3dprinting #starwars #hex3d https:// ?igshid=YTgzYjQ4ZTY= …,0,0,0,0
Nita Samantaray,@Nita_Samantaray,2022-07-01T00:57:40.000Z,"Sumit Murab (PhD), Assistant Professor  @iit__mandi  (BioX center), teaches and conducts research on orthopedic tissue engineering and  3D printed / bio-printed implants. Lets take a look at his career choices as a researcher and learn more!  #iitmandi #bioengineering #research",0,0,0,0
Not A Games Dev Ollie,@Reksaurian,2022-06-30T23:39:00.000Z,"Got tired of buying £8 cans of air only to find they lose pressure after 2 uses, and freeze the gods damn skin off my hand every time I use them, which is a curious demonstration of thermodynamics but not terribly useful.",1,0,0,0
