Author Name,Author ID,Date,Post Text,Replies,Likes,Reshares,Views
"The hymen is a thin, fleshy tissue that's located",@CumHymen,2022-12-23T11:37:52.000Z,how can you  3d print  metal,0,0,0,16
Clara's Little Artworks,@ClarasArtworks,2022-12-23T11:01:18.000Z,"Christmas Mickey and Minnie Mouse  3D printer :  @Elegoo_Official  Mars 3
Mickey Mouse Christmas:  @printablescom   305321
Minnie Mouse Christmas:  @thingiverse   3286561
Snow base: white pla  @3djake_official #christmas #mickeymouse #minniemouse #disney #disneylove #3dprinted",2,9,2,469
Molly.HuelmJIk,@huelmjik,2022-12-23T20:44:36.000Z,"LOCYFENS  3D Printer  Filament, PLA Filament Silk Gold Shiny Red Black PLA Filament 1 75mm +/- 0 02mm,  3D Printing  Filament 1kg KVOJEJX https:// tag=collingretalarson-20 …",0,0,0,3
bubbleistrouble,@bubbleistrouble,2022-12-23T18:10:45.000Z,"3D printed  cap makes lots of, ephemeral bubbles",0,0,0,0
Not A Games Dev Ollie,@Reksaurian,2022-12-23T15:34:47.000Z,Feels like I'm so behind on everything right now. And I've no time to catch up. -.-,0,0,0,35
bubbleistrouble,@bubbleistrouble,2022-12-24T00:10:45.000Z,"3D printed  trash can makes lots of, transparent bubbles",0,0,0,0
Shop Owl Fashion,@owlfashion1234,2022-12-23T15:02:15.000Z,"SPECIAL Vote Duke Bros 2020  3d Print  Ugly Christmas Sweater Sweatshirt Christmas Get it now: https:// bros-2020-3d-print-ugly-christmas-sweater-sweatshirt-christmas/ … #shopowl #shopowlfashion #shopowlPOD #Christmas #UglySweater  
Follow us for more products",0,0,0,14
MSDN,@msd_network,2022-12-23T12:33:03.000Z,"Medical Self-Defense Network  #3D  Lab

One of our projects in development is  3D printing  put in service for healthcare autonomy.

Now we are building a  #workshop  from scratch to test and produce our first  3D-printed  tourniquets. ",0,1,1,243
ZuidWest Update,@zwupdate,2022-12-23T10:01:34.000Z,Carl  3D-print  Vastenavend-schaakspel: ‘Acht uur bezig met één stuk’  https:// -print-vastenavend-schaakspel-acht-uur-bezig-met-een-stuk/ …,0,0,1,51
𐚁 mildly spicy jenn #fistfam,@whirlwindjenn,2022-12-23T22:52:49.000Z,Huh. I’d honestly love this. Is this what men want? Someone to watch silly videos? Where do I sign up?! Lemme make some breakfast and we can watch some  3D printing  videos next!  https:// /khifairy/status/1605955085221052417 …,0,2,0,275
3DPrinting.agency,@3DPrintingAgenc,2022-12-23T21:11:48.000Z,"3D Printed  Miniature: Arkenfel's Ivory Citadel - Crenellated Tower, Tabletop RPG, Highly Detailed, Gamer Collectibles and Gifts

Direct Link HERE:  https:// els-ivory-citadel-crenellated-tower/?feed_id=10815&_unique_id=63a619939bb93&utm_source=Twitter&utm_medium=ron%40webwaves.ca&utm_campaign=FS%20Poster … https://",0,0,0,7
